id,text,token_count
11911711," I am even wiser than my elders,
    for I have kept your commandments.",18
11911712," I am even wiser than my elders,
    for I have kept your commandments.",18
11911713," I am even wiser than my elders,
    for I have kept your commandments.",18
11911714," I am even wiser than my elders,
    for I have kept your commandments.",18
11911715," I am even wiser than my elders,
    for I have kept your commandments.",18
11911716," I am even wiser than my elders,
    for I have kept your commandments.",18
11911717," I am even wiser than my elders,
    for I have kept your commandments.",18
11911718," I am even wiser than my elders,
    for I have kept your commandments.",18
11911719," I am even wiser than my elders,
    for I have kept your commandments.",18
11911720," I am even wiser than my elders,
    for I have kept your commandments.",18
11911721," I am even wiser than my elders,
    for I have kept your commandments.",18
11911722," I am even wiser than my elders,
    for I have kept your commandments.",18
11911723," I am even wiser than my elders,
    for I have kept your commandments.",18
11911724," I am even wiser than my elders,
    for I have kept your commandments.",18
11911725," I am even wiser than my elders,
    for I have kept your commandments.",18
11911726," I am even wiser than my elders,
    for I have kept your commandments.",18
11911727," I am even wiser than my elders,
    for I have kept your commandments.",18
11911728," I am even wiser than my elders,
    for I have kept your commandments.",18
11911729," I am even wiser than my elders,
    for I have kept your commandments.",18
11911730," I am even wiser than my elders,
    for I have kept your commandments.",18
11911731," I am even wiser than my elders,
    for I have kept your commandments.",18
11911732," I am even wiser than my elders,
    for I have kept your commandments.",18
11911733," I am even wiser than my elders,
    for I have kept your commandments.",18
11911734," I am even wiser than my elders,
    for I have kept your commandments.",18
11911735," I am even wiser than my elders,
    for I have kept your commandments.",18
11911736," I am even wiser than my elders,
    for I have kept your commandments.",18
11911737," I am even wiser than my elders,
    for I have kept your commandments.",18
11911738," I am even wiser than my elders,
    for I have kept your commandments.",18
11911739," I am even wiser than my elders,
    for I have kept your commandments.",18
11911740," I am even wiser than my elders,
    for I have kept your commandments.",18
11911741," I am even wiser than my elders,
    for I have kept your commandments.",18
11911742," I am even wiser than my elders,
    for I have kept your commandments.",18
11911743," I am even wiser than my elders,
    for I have kept your commandments.",18
11911744," I am even wiser than my elders,
    for I have kept your commandments.",18
11911745," I am even wiser than my elders,
    for I have kept your commandments.",18
11911746," I am even wiser than my elders,
    for I have kept your commandments.",18
11911747," I am even wiser than my elders,
    for I have kept your commandments.",18
11911748," I am even wiser than my elders,
    for I have kept your commandments.",18
11911749," I am even wiser than my elders,
    for I have kept your commandments.",18
11911750," I am even wiser than my elders,
    for I have kept your commandments.",18
11911751," I am even wiser than my elders,
    for I have kept your commandments.",18
11911752," I am even wiser than my elders,
    for I have kept your commandments.",18
11911753," I am even wiser than my elders,
    for I have kept your commandments.",18
11911754," I am even wiser than my elders,
    for I have kept your commandments.",18
11911755," I am even wiser than my elders,
    for I have kept your commandments.",18
11911756," I am even wiser than my elders,
    for I have kept your commandments.",18
11911757," I am even wiser than my elders,
    for I have kept your commandments.",18
11911758," I am even wiser than my elders,
    for I have kept your commandments.",18
11911759," I am even wiser than my elders,
    for I have kept your commandments.",18
11911760," I am even wiser than my elders,
    for I have kept your commandments.",18
11911761," I am even wiser than my elders,
    for I have kept your commandments.",18
11911762," I am even wiser than my elders,
    for I have kept your commandments.",18
11911763," I am even wiser than my elders,
    for I have kept your commandments.",18
11911764," I am even wiser than my elders,
    for I have kept your commandments.",18
11911765," I am even wiser than my elders,
    for I have kept your commandments.",18
11911766," I am even wiser than my elders,
    for I have kept your commandments.",18
11911767," I am even wiser than my elders,
    for I have kept your commandments.",18
11911768," I am even wiser than my elders,
    for I have kept your commandments.",18
