id,text
11911482," I am even wiser than my elders,
    for I have kept your commandments."
11911483," I am even wiser than my elders,
    for I have kept your commandments."
11911484," I am even wiser than my elders,
    for I have kept your commandments."
11911485," I am even wiser than my elders,
    for I have kept your commandments."
11911486," I am even wiser than my elders,
    for I have kept your commandments."
11911487," I am even wiser than my elders,
    for I have kept your commandments."
11911488," I am even wiser than my elders,
    for I have kept your commandments."
11911489," I am even wiser than my elders,
    for I have kept your commandments."
11911490," I am even wiser than my elders,
    for I have kept your commandments."
11911491," I am even wiser than my elders,
    for I have kept your commandments."
11911492," I am even wiser than my elders,
    for I have kept your commandments."
11911493," I am even wiser than my elders,
    for I have kept your commandments."
11911494," I am even wiser than my elders,
    for I have kept your commandments."
11911495," I am even wiser than my elders,
    for I have kept your commandments."
11911496," I am even wiser than my elders,
    for I have kept your commandments."
11911497," I am even wiser than my elders,
    for I have kept your commandments."
11911498," I am even wiser than my elders,
    for I have kept your commandments."
11911499," I am even wiser than my elders,
    for I have kept your commandments."
11911500," I am even wiser than my elders,
    for I have kept your commandments."
11911501," I am even wiser than my elders,
    for I have kept your commandments."
11911502," I am even wiser than my elders,
    for I have kept your commandments."
11911503," I am even wiser than my elders,
    for I have kept your commandments."
11911504," I am even wiser than my elders,
    for I have kept your commandments."
11911505," I am even wiser than my elders,
    for I have kept your commandments."
11911506," I am even wiser than my elders,
    for I have kept your commandments."
11911507," I am even wiser than my elders,
    for I have kept your commandments."
11911508," I am even wiser than my elders,
    for I have kept your commandments."
11911509," I am even wiser than my elders,
    for I have kept your commandments."
11911510," I am even wiser than my elders,
    for I have kept your commandments."
11911511," I am even wiser than my elders,
    for I have kept your commandments."
11911512," I am even wiser than my elders,
    for I have kept your commandments."
11911513," I am even wiser than my elders,
    for I have kept your commandments."
11911514," I am even wiser than my elders,
    for I have kept your commandments."
11911515," I am even wiser than my elders,
    for I have kept your commandments."
11911516," I am even wiser than my elders,
    for I have kept your commandments."
11911517," I am even wiser than my elders,
    for I have kept your commandments."
11911518," I am even wiser than my elders,
    for I have kept your commandments."
11911519," I am even wiser than my elders,
    for I have kept your commandments."
11911520," I am even wiser than my elders,
    for I have kept your commandments."
11911521," I am even wiser than my elders,
    for I have kept your commandments."
11911522," I am even wiser than my elders,
    for I have kept your commandments."
11911523," I am even wiser than my elders,
    for I have kept your commandments."
11911524," I am even wiser than my elders,
    for I have kept your commandments."
11911525," I am even wiser than my elders,
    for I have kept your commandments."
